video,image,group_2,group_3,group_4,group_original,dataset
2020-09-29-09-46-42-3,970329346s688ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-29-09-46-42-4,970329772s199ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-24-3,969905615s196ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329388s697ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905963s177ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-24-3,969905617s165ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-23-VIRB0008,969832396s658ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-29-09-46-42-3,970329507s715ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905760s175ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-23-VIRB0008,969832397s659ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-29-09-46-42-3,970329345s687ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329503s711ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329535s710ms.jpg,1.0,1.0,1.0,2.0,valid
2020-09-24-3,969905766s181ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329672s714ms.jpg,1.0,1.0,2.0,3.0,valid
2020-07-28-06-01-11,964869741s726ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-24-3,969906018s166ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329574s716ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-4,970329861s188ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-4,970329850s177ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905964s178ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-24-3,969905725s173ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-4,970329818s178ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-29-09-46-42-4,970329781s175ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-29-09-46-42-3,970329738s713ms.jpg,0.0,0.0,0.0,1.0,valid
2020-10-02-10-17-05-3,970588490s243ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329427s702ms.jpg,0.0,1.0,1.0,1.0,valid
2020-07-28-06-01-11,964869781s699ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969906080s194ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329603s711ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905594s175ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905579s194ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329522s697ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-29-09-46-42-3,970329449s691ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-29-09-46-42-3,970329376s685ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-4,970329862s189ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329664s706ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-29-09-46-42-4,970329792s186ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329636s711ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-4,970329821s181ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329451s693ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905717s165ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905821s169ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329401s710ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-24-3,969906013s194ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329359s701ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-23-VIRB0008,969832389s651ms.jpg,1.0,1.0,1.0,2.0,valid
2020-09-24-3,969905937s185ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-24-3,969905952s166ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969906072s186ms.jpg,0.0,1.0,1.0,1.0,valid
2020-10-02-10-17-05-3,970588472s259ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-24-3,969906069s183ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329702s710ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905777s192ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-4,970329826s186ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329494s702ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-24-3,969905834s182ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969906041s189ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329709s717ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969906042s190ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329505s713ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905661s176ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329552s694ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905720s168ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905601s182ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-4,970329809s203ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329416s691ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-29-09-46-42-3,970329619s694ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905609s190ms.jpg,0.0,0.0,1.0,1.0,valid
2020-07-28-06-01-11,964869803s721ms.jpg,0.0,0.0,0.0,0.0,valid
2020-07-28-06-01-11,964869848s699ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905992s173ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329617s692ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329514s689ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905896s177ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329350s692ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329689s697ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329624s699ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-4,970329803s197ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329564s706ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329701s709ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-24-3,969905718s166ms.jpg,0.0,0.0,0.0,1.0,valid
2020-07-28-06-01-11,964869828s713ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329354s696ms.jpg,0.0,1.0,1.0,2.0,valid
2020-10-02-10-17-05-3,970588531s251ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329437s712ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905598s179ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905712s193ms.jpg,0.0,0.0,0.0,1.0,valid
2020-07-28-06-01-11,964869807s725ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329487s695ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329645s687ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905607s188ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329638s713ms.jpg,0.0,0.0,1.0,1.0,valid
2020-07-28-06-01-11,964869773s724ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329567s709ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-23-VIRB0008,969832386s648ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329661s703ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905820s168ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905935s183ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329628s703ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-24-3,969905856s171ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-4,970329769s196ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905748s196ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905813s194ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905970s184ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-24-3,969905728s176ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905809s190ms.jpg,0.0,0.0,0.0,0.0,valid
2020-10-02-10-17-05-3,970588462s249ms.jpg,1.0,2.0,2.0,3.0,valid
2020-07-28-06-01-11,964869856s707ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329406s715ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905950s164ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969906086s167ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-24-3,969905651s166ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329613s688ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329736s711ms.jpg,0.0,1.0,1.0,2.0,valid
2020-07-28-06-01-11,964869745s696ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-29-09-46-42-4,970329822s182ms.jpg,0.0,1.0,1.0,1.0,valid
2020-10-02-10-17-05-3,970588489s242ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-24-3,969905627s175ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-23-VIRB0008,969832387s649ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-24-3,969905681s196ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329697s705ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905744s192ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329539s714ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-29-09-46-42-3,970329544s686ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-24-3,969906060s174ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-24-3,969906084s165ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905637s185ms.jpg,0.0,1.0,1.0,2.0,valid
2020-07-28-06-01-11,964869758s709ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329554s696ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-24-3,969905703s184ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-4,970329867s194ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905662s177ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-29-09-46-42-4,970329785s179ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329477s685ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329333s708ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-24-3,969905666s181ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905857s172ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329490s698ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-29-09-46-42-3,970329454s696ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329674s716ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-24-3,969905947s195ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-4,970329780s174ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-24-3,969905837s185ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969906071s185ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329344s686ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-29-09-46-42-3,970329325s700ms.jpg,0.0,1.0,1.0,2.0,valid
2020-07-28-06-01-11,964869731s716ms.jpg,1.0,2.0,3.0,3.0,valid
2020-07-28-06-01-11,964869801s719ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329336s711ms.jpg,1.0,2.0,2.0,3.0,valid
2020-10-02-10-17-05-3,970588487s274ms.jpg,0.0,0.0,0.0,0.0,valid
2020-10-02-10-17-05-3,970588529s249ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-24-3,969905634s182ms.jpg,0.0,1.0,1.0,2.0,valid
2020-10-02-10-17-05-3,970588520s273ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-29-09-46-42-3,970329343s685ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-29-09-46-42-3,970329630s705ms.jpg,0.0,1.0,1.0,2.0,valid
2020-10-02-10-17-05-3,970588533s253ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329348s690ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-29-09-46-42-3,970329506s714ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905659s174ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905592s173ms.jpg,0.0,0.0,0.0,1.0,valid
2020-07-28-06-01-11,964869750s701ms.jpg,1.0,2.0,3.0,3.0,valid
2020-10-02-10-17-05-3,970588469s256ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-24-3,969905733s181ms.jpg,0.0,0.0,0.0,0.0,valid
2020-10-02-10-17-05-3,970588481s268ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329644s686ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969906058s172ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905633s181ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905626s174ms.jpg,1.0,1.0,1.0,2.0,valid
2020-07-28-06-01-11,964869785s703ms.jpg,0.0,1.0,1.0,2.0,valid
2020-07-28-06-01-11,964869749s700ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329627s702ms.jpg,0.0,1.0,1.0,2.0,valid
2020-07-28-06-01-11,964869769s720ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905800s181ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329667s709ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-29-09-46-42-4,970329766s193ms.jpg,1.0,1.0,1.0,2.0,valid
2020-09-24-3,969905983s164ms.jpg,0.0,1.0,1.0,2.0,valid
2020-07-28-06-01-11,964869822s707ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-24-3,969905843s191ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329439s714ms.jpg,0.0,0.0,1.0,1.0,valid
2020-10-02-10-17-05-3,970588539s259ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-24-3,969905855s170ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329387s696ms.jpg,0.0,0.0,0.0,0.0,valid
2020-10-02-10-17-05-3,970588483s270ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329581s689ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905808s189ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905735s183ms.jpg,0.0,0.0,0.0,0.0,valid
2020-10-02-10-17-05-3,970588515s268ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-29-09-46-42-4,970329857s184ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905630s178ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-24-3,969905668s183ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969906050s164ms.jpg,1.0,2.0,3.0,3.0,valid
2020-07-28-06-01-11,964869796s714ms.jpg,0.0,0.0,1.0,1.0,valid
2020-10-02-10-17-05-3,970588492s245ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329703s711ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-24-3,969905745s193ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329404s713ms.jpg,1.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329646s688ms.jpg,1.0,1.0,2.0,3.0,valid
2020-07-28-06-01-11,964869849s700ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329757s698ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905844s192ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329440s715ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-24-3,969905958s172ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329534s709ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-24-3,969905816s164ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905707s188ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-4,970329775s202ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329651s693ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905596s177ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905612s193ms.jpg,0.0,0.0,0.0,0.0,valid
2020-10-02-10-17-05-3,970588524s244ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-24-3,969905618s166ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329370s712ms.jpg,0.0,0.0,1.0,1.0,valid
2020-10-02-10-17-05-3,970588532s252ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329400s709ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-23-VIRB0008,969832384s646ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-29-09-46-42-4,970329768s195ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905990s171ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-29-09-46-42-4,970329825s185ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329734s709ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329492s700ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-24-3,969905677s192ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329637s712ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905989s170ms.jpg,1.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329618s693ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329553s695ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-24-3,969905786s167ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329495s703ms.jpg,1.0,1.0,1.0,2.0,valid
2020-09-24-3,969905787s168ms.jpg,0.0,0.0,0.0,0.0,valid
2020-07-28-06-01-11,964869733s718ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905624s172ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-24-3,969905669s184ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905914s195ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905734s182ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-4,970329837s197ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969906039s187ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905988s169ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-29-09-46-42-3,970329686s694ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-4,970329841s201ms.jpg,1.0,2.0,2.0,3.0,valid
2020-07-28-06-01-11,964869850s701ms.jpg,1.0,1.0,1.0,2.0,valid
2020-07-28-06-01-11,964869860s711ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-29-09-46-42-4,970329865s192ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329371s713ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-24-3,969906035s183ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-24-3,969905773s188ms.jpg,0.0,0.0,0.0,0.0,valid
2020-10-02-10-17-05-3,970588537s257ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-29-09-46-42-4,970329845s172ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329612s687ms.jpg,0.0,0.0,0.0,1.0,valid
2020-07-28-06-01-11,964869808s726ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-4,970329859s186ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905817s165ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329465s707ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-24-3,969905672s187ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905577s192ms.jpg,0.0,0.0,1.0,1.0,valid
2020-10-02-10-17-05-3,970588526s246ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-29-09-46-42-3,970329327s702ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329640s715ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329347s689ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329382s691ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-29-09-46-42-3,970329413s688ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905859s174ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905751s166ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329326s701ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905737s185ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905916s164ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329426s701ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-24-3,969905974s188ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329723s698ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329590s698ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905656s171ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-29-09-46-42-4,970329804s198ms.jpg,0.0,0.0,1.0,1.0,valid
2020-09-24-3,969905708s189ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329464s706ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329511s686ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-4,970329776s170ms.jpg,1.0,2.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329532s707ms.jpg,1.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329648s690ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329614s689ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329447s689ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-29-09-46-42-3,970329425s700ms.jpg,0.0,1.0,1.0,1.0,valid
2020-10-02-10-17-05-3,970588527s247ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-24-3,969905622s170ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329673s715ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-24-3,969905836s184ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905968s182ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329594s702ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329438s713ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905910s191ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-24-3,969905921s169ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329521s696ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-4,970329806s200ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329744s686ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905827s175ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-4,970329787s181ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-24-3,969905879s194ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905767s182ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329721s696ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329561s703ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329604s712ms.jpg,0.0,0.0,1.0,1.0,valid
2020-07-28-06-01-11,964869859s710ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-24-3,969905576s191ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-24-3,969905711s192ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329679s687ms.jpg,1.0,1.0,2.0,2.0,valid
2020-07-28-06-01-11,964869814s699ms.jpg,0.0,1.0,1.0,1.0,valid
2020-09-29-09-46-42-3,970329502s710ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329469s711ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-24-3,969906062s176ms.jpg,1.0,1.0,2.0,3.0,valid
2020-10-02-10-17-05-3,970588467s254ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-24-3,969905721s169ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905640s188ms.jpg,1.0,1.0,1.0,2.0,valid
2020-09-29-09-46-42-3,970329423s698ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-4,970329851s178ms.jpg,0.0,1.0,1.0,2.0,valid
2020-09-24-3,969905704s185ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-24-3,969905690s171ms.jpg,0.0,0.0,0.0,0.0,valid
2020-09-29-09-46-42-3,970329374s716ms.jpg,1.0,1.0,2.0,3.0,valid
2020-09-29-09-46-42-3,970329629s704ms.jpg,1.0,1.0,2.0,2.0,valid
2020-09-29-09-46-42-3,970329488s696ms.jpg,1.0,2.0,3.0,3.0,valid
2020-09-24-3,969905819s167ms.jpg,0.0,0.0,0.0,1.0,valid
2020-09-29-09-46-42-3,970329430s705ms.jpg,1.0,1.0,1.0,2.0,valid
2020-07-28-06-01-11,964869799s717ms.jpg,1.0,2.0,3.0,3.0,valid
