,image,group_2,group_3,group_4,group_original
4487,969905317s165ms.jpg,0.0,1.0,1.0,2.0
4488,969902845s256ms.jpg,0.0,0.0,0.0,0.0
4489,969902846s257ms.jpg,0.0,0.0,0.0,0.0
4490,970326831s221ms.jpg,0.0,0.0,0.0,0.0
4491,970327034s224ms.jpg,0.0,1.0,1.0,1.0
4492,970328501s710ms.jpg,0.0,0.0,0.0,1.0
4493,970325721s794ms.jpg,1.0,2.0,2.0,3.0
4494,969901877s256ms.jpg,0.0,0.0,0.0,1.0
4495,970328875s717ms.jpg,1.0,1.0,2.0,2.0
4496,970328527s703ms.jpg,0.0,0.0,1.0,1.0
4497,969902997s241ms.jpg,0.0,0.0,0.0,0.0
4498,970325658s798ms.jpg,0.0,0.0,0.0,0.0
4499,970330408s201ms.jpg,0.0,1.0,1.0,2.0
4500,969902664s242ms.jpg,0.0,0.0,0.0,1.0
4501,970326155s794ms.jpg,0.0,0.0,0.0,1.0
4502,964868917s703ms.jpg,0.0,1.0,1.0,2.0
4503,969902672s250ms.jpg,0.0,1.0,1.0,1.0
4504,970326540s812ms.jpg,0.0,1.0,1.0,1.0
4505,970330428s188ms.jpg,1.0,2.0,2.0,3.0
4506,970328142s231ms.jpg,0.0,0.0,1.0,1.0
4507,969832406s668ms.jpg,0.0,1.0,1.0,1.0
4508,970329493s701ms.jpg,0.0,1.0,1.0,1.0
4509,969906524s658ms.jpg,1.0,2.0,2.0,3.0
4510,969902091s236ms.jpg,0.0,0.0,0.0,0.0
4511,970329512s687ms.jpg,0.0,0.0,0.0,0.0
4512,970328298s708ms.jpg,0.0,0.0,1.0,1.0
4513,970328148s204ms.jpg,0.0,0.0,1.0,1.0
4514,969902654s232ms.jpg,0.0,0.0,1.0,1.0
4515,964869656s708ms.jpg,1.0,1.0,1.0,2.0
4516,970329207s716ms.jpg,0.0,0.0,0.0,1.0
4517,970588239s259ms.jpg,0.0,0.0,0.0,1.0
4518,970326489s794ms.jpg,0.0,0.0,0.0,1.0
4519,964869148s700ms.jpg,0.0,1.0,1.0,1.0
4520,970329060s702ms.jpg,0.0,0.0,0.0,0.0
4521,969905628s176ms.jpg,1.0,2.0,2.0,3.0
4522,969906298s665ms.jpg,0.0,0.0,1.0,1.0
4523,970330200s193ms.jpg,0.0,0.0,0.0,0.0
4524,969901865s244ms.jpg,0.0,0.0,0.0,1.0
4525,970329658s700ms.jpg,1.0,1.0,2.0,3.0
4526,969906445s679ms.jpg,1.0,2.0,3.0,3.0
4527,970328356s699ms.jpg,0.0,0.0,0.0,1.0
4528,970329620s695ms.jpg,0.0,0.0,0.0,1.0
4529,970326203s809ms.jpg,0.0,0.0,1.0,1.0
4530,970326058s797ms.jpg,1.0,2.0,2.0,3.0
4531,970329815s175ms.jpg,0.0,0.0,0.0,0.0
4532,969902660s238ms.jpg,0.0,1.0,1.0,1.0
4533,970329168s710ms.jpg,0.0,0.0,0.0,0.0
4534,970327006s229ms.jpg,0.0,1.0,1.0,2.0
4535,970325837s810ms.jpg,1.0,1.0,2.0,2.0
4536,969902399s244ms.jpg,0.0,0.0,0.0,1.0
4537,970329348s690ms.jpg,1.0,2.0,3.0,3.0
4538,969904898s180ms.jpg,1.0,1.0,2.0,3.0
4539,970326901s225ms.jpg,0.0,1.0,1.0,2.0
4540,969902702s246ms.jpg,0.0,0.0,1.0,1.0
4541,970329689s697ms.jpg,0.0,0.0,1.0,1.0
4542,969906332s666ms.jpg,1.0,2.0,3.0,3.0
4543,964868880s699ms.jpg,0.0,1.0,1.0,2.0
4544,969906463s663ms.jpg,0.0,0.0,1.0,1.0
4545,969905127s176ms.jpg,0.0,0.0,0.0,1.0
4546,969902162s240ms.jpg,1.0,2.0,3.0,3.0
4547,970326149s788ms.jpg,1.0,1.0,2.0,3.0
4548,969901969s247ms.jpg,0.0,0.0,0.0,1.0
4549,964869829s714ms.jpg,1.0,2.0,3.0,3.0
4550,969902323s234ms.jpg,0.0,0.0,0.0,1.0
4551,969905235s184ms.jpg,1.0,2.0,3.0,3.0
4552,970329728s703ms.jpg,0.0,0.0,1.0,1.0
4553,970329614s689ms.jpg,0.0,1.0,1.0,1.0
4554,970329661s703ms.jpg,0.0,1.0,1.0,2.0
4555,970329468s710ms.jpg,1.0,2.0,2.0,3.0
4556,969901886s231ms.jpg,0.0,0.0,1.0,1.0
4557,969905271s186ms.jpg,1.0,1.0,1.0,2.0
4558,964868704s723ms.jpg,1.0,2.0,2.0,3.0
4559,964869789s707ms.jpg,0.0,0.0,0.0,1.0
4560,970326124s796ms.jpg,1.0,2.0,3.0,3.0
4561,970329678s686ms.jpg,0.0,0.0,1.0,1.0
4562,969906523s657ms.jpg,1.0,2.0,2.0,3.0
4563,970325680s786ms.jpg,1.0,1.0,1.0,2.0
4564,969902725s236ms.jpg,0.0,0.0,0.0,1.0
4565,969902687s231ms.jpg,0.0,0.0,1.0,1.0
4566,970325664s804ms.jpg,1.0,1.0,2.0,2.0
4567,970328569s712ms.jpg,0.0,1.0,1.0,1.0
4568,964868899s718ms.jpg,0.0,1.0,1.0,1.0
4569,969905744s192ms.jpg,0.0,0.0,0.0,0.0
4570,970329626s701ms.jpg,0.0,0.0,0.0,1.0
4571,970326315s787ms.jpg,1.0,1.0,2.0,3.0
4572,969906374s675ms.jpg,0.0,0.0,0.0,1.0
4573,970588529s249ms.jpg,1.0,2.0,3.0,3.0
4574,970326751s790ms.jpg,1.0,1.0,1.0,2.0
4575,970326216s788ms.jpg,0.0,0.0,0.0,1.0
4576,964869651s703ms.jpg,1.0,2.0,2.0,3.0
4577,970326764s221ms.jpg,1.0,2.0,3.0,3.0
4578,970328399s709ms.jpg,0.0,0.0,0.0,1.0
4579,970326780s204ms.jpg,0.0,0.0,0.0,1.0
4580,969905356s171ms.jpg,0.0,0.0,1.0,1.0
4581,969905482s164ms.jpg,0.0,0.0,0.0,1.0
4582,970326793s217ms.jpg,0.0,1.0,1.0,2.0
4583,969902778s256ms.jpg,0.0,0.0,0.0,0.0
4584,969902415s226ms.jpg,1.0,2.0,2.0,3.0
4585,970329243s685ms.jpg,0.0,1.0,1.0,1.0
4586,970329470s712ms.jpg,1.0,1.0,2.0,3.0
4587,970328448s691ms.jpg,0.0,0.0,0.0,0.0
4588,970328697s706ms.jpg,0.0,0.0,0.0,0.0
4589,970330171s198ms.jpg,0.0,0.0,0.0,0.0
4590,969904894s176ms.jpg,1.0,1.0,2.0,2.0
4591,969902025s237ms.jpg,0.0,0.0,0.0,0.0
4592,970329083s692ms.jpg,0.0,0.0,0.0,0.0
4593,969905289s171ms.jpg,1.0,2.0,2.0,3.0
4594,970326007s813ms.jpg,0.0,0.0,0.0,1.0
4595,964869228s713ms.jpg,1.0,1.0,2.0,3.0
4596,970328941s717ms.jpg,0.0,1.0,1.0,2.0
4597,970329905s199ms.jpg,0.0,0.0,1.0,1.0
4598,969830842s203ms.jpg,1.0,2.0,3.0,3.0
4599,969904833s182ms.jpg,0.0,0.0,0.0,1.0
4600,970325725s798ms.jpg,0.0,1.0,1.0,2.0
4601,970330207s200ms.jpg,0.0,0.0,0.0,0.0
4602,969901860s239ms.jpg,0.0,0.0,1.0,1.0
4603,970588587s274ms.jpg,0.0,0.0,0.0,1.0
4604,970328545s688ms.jpg,0.0,1.0,1.0,1.0
4605,970326043s782ms.jpg,0.0,1.0,1.0,2.0
4606,964868922s708ms.jpg,0.0,1.0,1.0,2.0
4607,970328954s696ms.jpg,0.0,0.0,0.0,1.0
4608,970326146s785ms.jpg,0.0,1.0,1.0,2.0
4609,969905150s165ms.jpg,0.0,0.0,0.0,0.0
4610,969901925s237ms.jpg,0.0,0.0,1.0,1.0
4611,970588447s267ms.jpg,1.0,1.0,2.0,3.0
4612,970588420s273ms.jpg,0.0,1.0,1.0,2.0
4613,970330353s179ms.jpg,1.0,1.0,1.0,2.0
4614,970329779s173ms.jpg,1.0,1.0,2.0,2.0
4615,970328472s715ms.jpg,0.0,0.0,1.0,1.0
4616,969902694s238ms.jpg,0.0,0.0,0.0,1.0
4617,969902001s246ms.jpg,0.0,0.0,0.0,1.0
4618,969906449s649ms.jpg,1.0,1.0,2.0,3.0
4619,970329456s698ms.jpg,0.0,1.0,1.0,2.0
4620,970588145s265ms.jpg,0.0,0.0,1.0,1.0
4621,964868949s701ms.jpg,0.0,1.0,1.0,2.0
4622,970326370s809ms.jpg,0.0,1.0,1.0,2.0
4623,970330334s194ms.jpg,0.0,1.0,1.0,2.0
4624,969902764s242ms.jpg,0.0,1.0,1.0,2.0
4625,970330111s171ms.jpg,0.0,0.0,0.0,0.0
4626,969901779s258ms.jpg,0.0,0.0,0.0,1.0
4627,970326913s203ms.jpg,0.0,1.0,1.0,2.0
4628,970330114s174ms.jpg,0.0,0.0,0.0,1.0
4629,969905788s169ms.jpg,0.0,0.0,0.0,0.0
4630,970328935s711ms.jpg,0.0,0.0,0.0,0.0
4631,970325859s798ms.jpg,1.0,2.0,2.0,3.0
4632,970329393s702ms.jpg,0.0,1.0,1.0,2.0
4633,970330038s198ms.jpg,0.0,0.0,0.0,1.0
4634,970325709s782ms.jpg,1.0,2.0,3.0,3.0
4635,970329386s695ms.jpg,1.0,2.0,2.0,3.0
4636,969905541s189ms.jpg,0.0,1.0,1.0,2.0
4637,969904841s190ms.jpg,0.0,0.0,0.0,0.0
4638,969906495s662ms.jpg,1.0,2.0,2.0,3.0
4639,969901956s234ms.jpg,0.0,0.0,0.0,0.0
4640,969902871s249ms.jpg,0.0,0.0,0.0,0.0
4641,964869250s702ms.jpg,1.0,2.0,2.0,3.0
4642,964868885s704ms.jpg,1.0,1.0,2.0,3.0
4643,964869068s720ms.jpg,0.0,0.0,0.0,1.0
4644,970326984s207ms.jpg,1.0,2.0,3.0,3.0
4645,970328848s690ms.jpg,0.0,1.0,1.0,2.0
4646,970328250s206ms.jpg,1.0,2.0,2.0,3.0
4647,969906210s191ms.jpg,0.0,1.0,1.0,2.0
4648,969905580s195ms.jpg,1.0,2.0,3.0,3.0
4649,969902180s258ms.jpg,0.0,1.0,1.0,1.0
4650,970330121s181ms.jpg,0.0,0.0,0.0,0.0
4651,969905585s166ms.jpg,0.0,1.0,1.0,1.0
4652,970325590s796ms.jpg,0.0,0.0,0.0,1.0
4653,969902514s259ms.jpg,0.0,0.0,1.0,1.0
4654,970588088s242ms.jpg,0.0,0.0,0.0,0.0
4655,970328615s691ms.jpg,0.0,1.0,1.0,2.0
4656,964868981s700ms.jpg,0.0,0.0,0.0,1.0
4657,970325609s782ms.jpg,0.0,0.0,0.0,0.0
4658,970325697s803ms.jpg,1.0,1.0,2.0,3.0
4659,970328231s220ms.jpg,1.0,1.0,2.0,3.0
4660,969906230s177ms.jpg,0.0,0.0,0.0,1.0
4661,970326929s219ms.jpg,1.0,2.0,2.0,3.0
4662,970328213s202ms.jpg,0.0,1.0,1.0,2.0
4663,970326311s783ms.jpg,0.0,1.0,1.0,2.0
4664,964869822s707ms.jpg,1.0,2.0,3.0,3.0
4665,969904969s184ms.jpg,0.0,1.0,1.0,1.0
4666,970329447s689ms.jpg,1.0,2.0,3.0,3.0
4667,964868660s713ms.jpg,0.0,1.0,1.0,2.0
4668,970329719s694ms.jpg,0.0,0.0,0.0,0.0
4669,969905072s187ms.jpg,0.0,0.0,0.0,1.0
4670,970329969s196ms.jpg,0.0,1.0,1.0,2.0
4671,969902923s234ms.jpg,1.0,2.0,3.0,3.0
4672,969905809s190ms.jpg,0.0,0.0,0.0,0.0
4673,964868808s727ms.jpg,0.0,0.0,1.0,1.0
4674,969902889s233ms.jpg,0.0,0.0,0.0,0.0
4675,970328489s698ms.jpg,1.0,2.0,2.0,3.0
4676,970326560s799ms.jpg,0.0,0.0,1.0,1.0
4677,969902520s231ms.jpg,0.0,0.0,1.0,1.0
4678,970325959s798ms.jpg,0.0,0.0,0.0,1.0
4679,970326449s788ms.jpg,0.0,1.0,1.0,2.0
4680,969902700s244ms.jpg,0.0,0.0,0.0,1.0
4681,970588490s243ms.jpg,1.0,1.0,2.0,3.0
4682,969902540s251ms.jpg,0.0,1.0,1.0,2.0
4683,970328358s701ms.jpg,0.0,0.0,0.0,0.0
4684,970329607s715ms.jpg,0.0,0.0,0.0,1.0
4685,970329830s190ms.jpg,0.0,1.0,1.0,1.0
4686,970329866s193ms.jpg,0.0,0.0,1.0,1.0
4687,969905543s191ms.jpg,1.0,2.0,2.0,3.0
4688,970326284s790ms.jpg,0.0,1.0,1.0,2.0
4689,969902634s245ms.jpg,0.0,1.0,1.0,1.0
4690,970326491s796ms.jpg,0.0,0.0,0.0,1.0
4691,969832391s653ms.jpg,1.0,2.0,3.0,3.0
4692,970326104s810ms.jpg,0.0,0.0,0.0,1.0
4693,964869254s706ms.jpg,1.0,1.0,2.0,2.0
4694,970328689s698ms.jpg,1.0,1.0,2.0,3.0
4695,969905897s178ms.jpg,0.0,0.0,0.0,1.0
4696,970588603s256ms.jpg,0.0,1.0,1.0,2.0
4697,970325654s794ms.jpg,0.0,0.0,0.0,1.0
4698,970329414s689ms.jpg,0.0,0.0,0.0,0.0
4699,970328672s715ms.jpg,0.0,0.0,0.0,1.0
4700,970329907s201ms.jpg,0.0,0.0,0.0,1.0
4701,970328662s705ms.jpg,0.0,0.0,0.0,1.0
4702,964870020s705ms.jpg,0.0,0.0,0.0,1.0
4703,970326914s204ms.jpg,0.0,1.0,1.0,1.0
4704,970329114s689ms.jpg,0.0,0.0,0.0,1.0
4705,970328275s685ms.jpg,1.0,2.0,2.0,3.0
4706,969902658s236ms.jpg,0.0,0.0,1.0,1.0
4707,970328681s690ms.jpg,0.0,1.0,1.0,2.0
4708,970329509s717ms.jpg,0.0,0.0,0.0,0.0
4709,970325965s804ms.jpg,0.0,0.0,0.0,1.0
4710,970326975s198ms.jpg,1.0,2.0,2.0,3.0
4711,970329690s698ms.jpg,0.0,0.0,1.0,1.0
4712,969905623s171ms.jpg,0.0,1.0,1.0,2.0
4713,970326505s810ms.jpg,0.0,0.0,0.0,1.0
4714,970329641s716ms.jpg,0.0,1.0,1.0,2.0
4715,969904893s175ms.jpg,1.0,1.0,2.0,3.0
4716,970329673s715ms.jpg,1.0,1.0,2.0,3.0
4717,970330306s199ms.jpg,0.0,0.0,0.0,1.0
4718,969902977s254ms.jpg,0.0,0.0,0.0,1.0
4719,969905540s188ms.jpg,0.0,1.0,1.0,2.0
4720,969905737s185ms.jpg,0.0,0.0,0.0,0.0
4721,970325504s810ms.jpg,0.0,0.0,0.0,1.0
4722,970325918s791ms.jpg,0.0,1.0,1.0,2.0
4723,970325581s787ms.jpg,0.0,0.0,0.0,0.0
4724,970326660s799ms.jpg,0.0,0.0,1.0,1.0
4725,969905331s179ms.jpg,0.0,0.0,0.0,1.0
4726,970328198s220ms.jpg,1.0,1.0,1.0,2.0
4727,969906511s678ms.jpg,0.0,0.0,0.0,1.0
4728,964869762s713ms.jpg,0.0,0.0,0.0,1.0
4729,970329688s696ms.jpg,0.0,1.0,1.0,2.0
4730,964868913s699ms.jpg,1.0,1.0,2.0,2.0
4731,970588573s259ms.jpg,0.0,0.0,1.0,1.0
4732,969905432s180ms.jpg,0.0,0.0,0.0,1.0
4733,964869745s696ms.jpg,1.0,1.0,2.0,2.0
4734,970588218s272ms.jpg,0.0,0.0,0.0,1.0
4735,969905733s181ms.jpg,0.0,0.0,0.0,0.0
4736,969905952s166ms.jpg,0.0,0.0,0.0,1.0
4737,970329617s692ms.jpg,0.0,0.0,1.0,1.0
4738,970326950s207ms.jpg,1.0,1.0,2.0,2.0
4739,964868828s714ms.jpg,0.0,0.0,1.0,1.0
4740,970325655s795ms.jpg,0.0,0.0,0.0,0.0
4741,969904869s185ms.jpg,0.0,0.0,0.0,0.0
4742,970329161s703ms.jpg,0.0,0.0,0.0,1.0
4743,970328682s691ms.jpg,0.0,0.0,1.0,1.0
4744,970329876s170ms.jpg,1.0,1.0,2.0,2.0
4745,969905959s173ms.jpg,0.0,0.0,0.0,0.0
4746,970328162s218ms.jpg,0.0,1.0,1.0,1.0
4747,970326396s802ms.jpg,0.0,0.0,0.0,1.0
4748,969905517s165ms.jpg,0.0,1.0,1.0,1.0
4749,969905625s173ms.jpg,1.0,2.0,3.0,3.0
4750,970329043s685ms.jpg,0.0,0.0,0.0,0.0
4751,970326760s217ms.jpg,0.0,0.0,1.0,1.0
4752,969901798s243ms.jpg,0.0,0.0,0.0,1.0
4753,969904853s169ms.jpg,1.0,1.0,2.0,2.0
4754,970329152s694ms.jpg,0.0,0.0,0.0,0.0
4755,970326788s212ms.jpg,0.0,0.0,0.0,1.0
4756,969902315s226ms.jpg,1.0,2.0,3.0,3.0
4757,970325974s813ms.jpg,0.0,0.0,0.0,0.0
4758,970328278s688ms.jpg,1.0,2.0,2.0,3.0
4759,970588168s255ms.jpg,0.0,0.0,1.0,1.0
4760,969905670s185ms.jpg,0.0,0.0,1.0,1.0
4761,969903478s708ms.jpg,0.0,0.0,0.0,0.0
4762,970588233s253ms.jpg,0.0,0.0,0.0,1.0
4763,970329478s686ms.jpg,0.0,1.0,1.0,2.0
4764,970328902s711ms.jpg,1.0,1.0,1.0,2.0
4765,969905214s196ms.jpg,0.0,1.0,1.0,1.0
4766,964869977s728ms.jpg,0.0,0.0,0.0,1.0
4767,969832357s653ms.jpg,1.0,1.0,1.0,2.0
4768,964869798s716ms.jpg,0.0,0.0,1.0,1.0
4769,964869259s711ms.jpg,0.0,1.0,1.0,1.0
4770,970325868s807ms.jpg,1.0,2.0,2.0,3.0
4771,970588377s264ms.jpg,0.0,0.0,0.0,0.0
4772,970328740s716ms.jpg,0.0,0.0,0.0,0.0
4773,969902746s257ms.jpg,0.0,0.0,1.0,1.0
4774,969903269s700ms.jpg,0.0,1.0,1.0,1.0
4775,969905706s187ms.jpg,0.0,1.0,1.0,1.0
4776,970326596s801ms.jpg,0.0,0.0,1.0,1.0
4777,969902995s239ms.jpg,0.0,0.0,0.0,0.0
4778,970328139s228ms.jpg,0.0,0.0,0.0,1.0
4779,970328175s231ms.jpg,1.0,2.0,3.0,3.0
4780,969906013s194ms.jpg,0.0,1.0,1.0,2.0
4781,969906384s651ms.jpg,0.0,0.0,0.0,0.0
4782,970326743s782ms.jpg,0.0,1.0,1.0,2.0
4783,969902975s252ms.jpg,0.0,0.0,1.0,1.0
4784,970326316s788ms.jpg,1.0,1.0,2.0,2.0
4785,970588242s262ms.jpg,0.0,1.0,1.0,2.0
4786,970326384s790ms.jpg,0.0,1.0,1.0,2.0
4787,969902796s240ms.jpg,0.0,0.0,0.0,0.0
4788,969832371s667ms.jpg,1.0,2.0,3.0,3.0
4789,970326210s782ms.jpg,1.0,2.0,3.0,3.0
4790,970588532s252ms.jpg,0.0,1.0,1.0,2.0
4791,969904845s194ms.jpg,1.0,2.0,2.0,3.0
4792,970328218s207ms.jpg,1.0,1.0,2.0,3.0
4793,969905129s178ms.jpg,0.0,0.0,1.0,1.0
4794,964869113s698ms.jpg,1.0,1.0,1.0,2.0
4795,964868817s703ms.jpg,0.0,0.0,0.0,1.0
4796,970326584s789ms.jpg,0.0,0.0,0.0,1.0
4797,969905068s183ms.jpg,0.0,1.0,1.0,1.0
4798,969902205s250ms.jpg,0.0,0.0,1.0,1.0
4799,969905700s181ms.jpg,0.0,0.0,0.0,1.0
4800,970329801s195ms.jpg,0.0,0.0,0.0,0.0
4801,969905463s178ms.jpg,0.0,0.0,0.0,1.0
4802,970329049s691ms.jpg,0.0,0.0,0.0,0.0
4803,970328134s223ms.jpg,0.0,0.0,0.0,1.0
4804,969904913s195ms.jpg,1.0,1.0,2.0,3.0
4805,964869921s706ms.jpg,1.0,1.0,2.0,2.0
4806,970329467s709ms.jpg,1.0,1.0,2.0,3.0
4807,970328377s687ms.jpg,0.0,0.0,1.0,1.0
4808,970326671s810ms.jpg,0.0,0.0,0.0,0.0
4809,970326939s229ms.jpg,0.0,1.0,1.0,2.0
4810,970588453s273ms.jpg,1.0,2.0,2.0,3.0
4811,970329994s187ms.jpg,0.0,0.0,0.0,0.0
4812,970329939s199ms.jpg,0.0,0.0,0.0,1.0
4813,964869883s701ms.jpg,0.0,0.0,0.0,1.0
4814,970588552s272ms.jpg,1.0,2.0,2.0,3.0
4815,969902270s248ms.jpg,0.0,0.0,0.0,0.0
4816,969902750s228ms.jpg,0.0,0.0,0.0,0.0
4817,969905360s175ms.jpg,1.0,1.0,2.0,3.0
4818,969906546s680ms.jpg,0.0,0.0,1.0,1.0
4819,969905020s169ms.jpg,0.0,0.0,0.0,0.0
4820,970588301s254ms.jpg,0.0,1.0,1.0,1.0
4821,970325741s780ms.jpg,0.0,0.0,0.0,1.0
4822,970325971s810ms.jpg,0.0,0.0,0.0,1.0
4823,969906291s658ms.jpg,0.0,0.0,0.0,1.0
4824,970330341s201ms.jpg,0.0,0.0,1.0,1.0
4825,969905705s186ms.jpg,0.0,0.0,0.0,1.0
4826,964869988s706ms.jpg,0.0,0.0,0.0,0.0
4827,970328504s713ms.jpg,0.0,0.0,0.0,0.0
4828,970329822s182ms.jpg,0.0,1.0,1.0,1.0
4829,970325526s799ms.jpg,0.0,1.0,1.0,1.0
4830,970329833s193ms.jpg,0.0,1.0,1.0,1.0
4831,970325605s811ms.jpg,0.0,0.0,0.0,0.0
4832,970326969s226ms.jpg,1.0,1.0,2.0,2.0
4833,969906527s661ms.jpg,0.0,1.0,1.0,2.0
4834,969902667s245ms.jpg,0.0,1.0,1.0,2.0
4835,970328212s201ms.jpg,0.0,1.0,1.0,2.0
4836,970328363s706ms.jpg,0.0,0.0,0.0,1.0
4837,969902392s237ms.jpg,0.0,0.0,0.0,1.0
4838,970325933s806ms.jpg,0.0,0.0,0.0,1.0
4839,970329747s688ms.jpg,0.0,1.0,1.0,2.0
4840,970328880s689ms.jpg,1.0,2.0,3.0,3.0
4841,969901805s250ms.jpg,0.0,1.0,1.0,1.0
4842,969905029s178ms.jpg,0.0,0.0,0.0,1.0
4843,970329382s691ms.jpg,1.0,2.0,3.0,3.0
4844,970325946s785ms.jpg,0.0,0.0,0.0,1.0
4845,970326515s787ms.jpg,0.0,0.0,0.0,1.0
4846,969902701s245ms.jpg,0.0,1.0,1.0,1.0
4847,969902253s231ms.jpg,0.0,1.0,1.0,2.0
4848,969902135s247ms.jpg,0.0,0.0,1.0,1.0
4849,969905442s190ms.jpg,0.0,0.0,0.0,0.0
4850,969905601s182ms.jpg,0.0,1.0,1.0,2.0
4851,969905418s166ms.jpg,0.0,1.0,1.0,1.0
4852,970327024s214ms.jpg,1.0,2.0,2.0,3.0
4853,969902277s255ms.jpg,0.0,0.0,0.0,1.0
4854,969905968s182ms.jpg,0.0,1.0,1.0,2.0
4855,969906235s669ms.jpg,0.0,0.0,1.0,1.0
4856,969904819s168ms.jpg,0.0,0.0,0.0,0.0
4857,969905229s178ms.jpg,0.0,0.0,0.0,1.0
4858,970325911s784ms.jpg,0.0,1.0,1.0,2.0
4859,969902244s256ms.jpg,0.0,0.0,1.0,1.0
4860,970326309s781ms.jpg,0.0,1.0,1.0,2.0
4861,970588143s263ms.jpg,0.0,0.0,1.0,1.0
4862,970330108s201ms.jpg,0.0,0.0,0.0,0.0
4863,969905549s164ms.jpg,0.0,0.0,0.0,1.0
4864,969906030s178ms.jpg,0.0,0.0,1.0,1.0
4865,964869735s720ms.jpg,0.0,1.0,1.0,1.0
4866,969902157s235ms.jpg,0.0,0.0,0.0,1.0
4867,964869672s724ms.jpg,0.0,1.0,1.0,2.0
4868,969904777s193ms.jpg,0.0,1.0,1.0,1.0
4869,969902090s235ms.jpg,0.0,1.0,1.0,1.0
4870,969906071s185ms.jpg,1.0,2.0,2.0,3.0
4871,969904812s194ms.jpg,0.0,0.0,1.0,1.0
4872,969905201s183ms.jpg,0.0,0.0,0.0,1.0
4873,970326637s809ms.jpg,0.0,0.0,0.0,1.0
4874,969901827s239ms.jpg,0.0,0.0,0.0,1.0
4875,970325912s785ms.jpg,0.0,0.0,0.0,1.0
4876,970588488s241ms.jpg,0.0,0.0,0.0,1.0
4877,969906047s195ms.jpg,1.0,1.0,2.0,3.0
4878,964869940s725ms.jpg,0.0,1.0,1.0,1.0
4879,969902042s254ms.jpg,0.0,0.0,0.0,0.0
4880,970328989s698ms.jpg,0.0,0.0,0.0,1.0
4881,970326817s207ms.jpg,1.0,1.0,2.0,3.0
4882,964868690s709ms.jpg,1.0,2.0,2.0,3.0
4883,970329692s700ms.jpg,0.0,0.0,0.0,1.0
4884,970326836s226ms.jpg,0.0,1.0,1.0,2.0
4885,969905873s188ms.jpg,0.0,0.0,0.0,1.0
4886,970329765s192ms.jpg,1.0,1.0,2.0,2.0
4887,970326942s199ms.jpg,1.0,2.0,2.0,3.0
4888,969901927s239ms.jpg,0.0,0.0,0.0,0.0
4889,970588404s257ms.jpg,1.0,1.0,1.0,2.0
4890,964869223s708ms.jpg,0.0,1.0,1.0,2.0
4891,970329502s710ms.jpg,0.0,0.0,0.0,1.0
4892,969901964s242ms.jpg,0.0,0.0,0.0,1.0
4893,969902131s243ms.jpg,0.0,1.0,1.0,2.0
4894,970328495s704ms.jpg,0.0,0.0,0.0,0.0
4895,964868739s725ms.jpg,1.0,2.0,2.0,3.0
4896,970329778s172ms.jpg,0.0,1.0,1.0,1.0
4897,970329808s202ms.jpg,0.0,0.0,0.0,0.0
4898,970326117s789ms.jpg,0.0,0.0,0.0,1.0
4899,969905014s196ms.jpg,0.0,1.0,1.0,1.0
4900,970329209s684ms.jpg,0.0,0.0,0.0,0.0
4901,970588382s269ms.jpg,0.0,0.0,1.0,1.0
4902,970326833s223ms.jpg,1.0,1.0,2.0,2.0
4903,969905074s189ms.jpg,0.0,0.0,0.0,0.0
4904,970326577s782ms.jpg,0.0,0.0,0.0,1.0
4905,970328214s203ms.jpg,1.0,1.0,2.0,2.0
4906,970326339s811ms.jpg,1.0,2.0,2.0,3.0
4907,969905083s165ms.jpg,0.0,0.0,0.0,0.0
4908,970328849s691ms.jpg,1.0,1.0,2.0,2.0
4909,969901794s239ms.jpg,0.0,0.0,0.0,0.0
4910,970326974s231ms.jpg,0.0,0.0,1.0,1.0
4911,969905149s164ms.jpg,0.0,0.0,0.0,1.0
4912,969906566s666ms.jpg,1.0,1.0,2.0,3.0
4913,969905439s187ms.jpg,0.0,0.0,0.0,0.0
4914,970588353s273ms.jpg,0.0,0.0,1.0,1.0
4915,970329742s717ms.jpg,0.0,0.0,1.0,1.0
4916,970329434s709ms.jpg,0.0,0.0,0.0,1.0
4917,970326477s782ms.jpg,0.0,0.0,1.0,1.0
4918,970325962s801ms.jpg,0.0,1.0,1.0,2.0
4919,970329722s697ms.jpg,0.0,0.0,0.0,0.0
4920,969902116s228ms.jpg,0.0,1.0,1.0,1.0
4921,970326952s209ms.jpg,1.0,2.0,2.0,3.0
4922,970329573s715ms.jpg,0.0,0.0,0.0,0.0
4923,970329202s711ms.jpg,0.0,0.0,0.0,1.0
4924,970328928s704ms.jpg,1.0,1.0,2.0,3.0
4925,964868620s706ms.jpg,0.0,0.0,0.0,1.0
4926,969906366s667ms.jpg,0.0,0.0,0.0,1.0
4927,969905516s164ms.jpg,0.0,0.0,0.0,1.0
4928,964869743s728ms.jpg,0.0,0.0,0.0,0.0
4929,970588177s264ms.jpg,0.0,0.0,0.0,1.0
4930,964868879s698ms.jpg,1.0,2.0,2.0,3.0
4931,970588598s251ms.jpg,0.0,1.0,1.0,2.0
4932,970328939s715ms.jpg,0.0,1.0,1.0,1.0
4933,970329940s200ms.jpg,0.0,0.0,0.0,0.0
4934,969902145s257ms.jpg,0.0,0.0,0.0,0.0
4935,969902377s255ms.jpg,1.0,2.0,2.0,3.0
4936,970588399s252ms.jpg,1.0,1.0,2.0,3.0
4937,970328220s209ms.jpg,1.0,2.0,2.0,3.0
